1	12	4	0	1	0	0	2
1	12	4	0	1	1	0	1
1	12	4	0	1	1	0	2
1	12	4	0	1	2	0	1
1	12	4	0	1	2	0	2
1	12	4	0	2	0	0	1
1	12	4	0	2	0	0	2
1	12	4	0	2	1	0	1
1	12	4	0	2	1	0	2
1	12	4	0	2	2	0	1
1	12	4	0	2	2	0	2
1	12	4	0	3	0	0	1
1	12	4	0	3	0	0	2
1	12	4	0	3	1	0	1
1	12	4	0	3	1	0	2
1	12	4	0	3	2	0	1
1	12	4	0	3	2	0	2
1	12	4	0	4	0	0	1
1	12	4	0	4	0	0	2
1	12	4	0	4	1	0	1
1	12	4	0	4	1	0	2
1	12	4	0	4	2	0	1
1	12	4	0	4	2	0	2
1	12	5	1	1	0	0	1
1	12	5	1	1	0	0	2
1	12	5	1	1	1	0	1
1	12	5	1	1	1	0	2
1	12	5	1	1	2	0	1
1	12	5	1	1	2	0	2
1	12	5	1	2	0	0	1
1	12	5	1	2	0	0	2
1	12	5	1	2	1	0	1
1	12	5	1	2	1	0	2
1	12	5	1	2	2	0	1
1	12	5	1	2	2	0	2
1	12	5	1	3	0	0	1
1	12	5	1	3	0	0	2
1	12	5	1	3	1	0	1
1	12	5	1	3	1	0	2
1	12	5	1	3	2	0	1
1	12	5	1	3	2	0	2
1	12	5	1	4	0	0	1
1	12	5	1	4	0	0	2
1	12	5	1	4	1	0	1
1	12	5	1	4	1	0	2
1	12	5	1	4	2	0	1
1	12	5	1	4	2	0	2
1	12	19	1	0	0	0	1
1	12	19	1	0	0	0	2
1	12	19	1	0	1	0	1
1	12	19	1	0	1	0	2
1	12	19	1	0	2	0	1
1	12	19	1	0	2	0	2
1	12	20	0	0	0	0	1
1	12	20	0	0	0	0	2
1	12	20	0	0	1	0	1
1	12	20	0	0	1	0	2
1	12	20	0	0	2	0	1
1	12	20	0	0	2	0	2
1	12	21	1	0	0	0	1
1	12	21	1	0	0	0	2
1	12	21	1	0	1	0	1
1	12	21	1	0	1	0	2
1	12	21	1	0	2	0	1
1	12	21	1	0	2	0	2
1	12	28	0	0	0	0	1
1	12	28	0	0	0	0	2
1	12	28	0	0	1	0	1
1	12	28	0	0	1	0	2
1	12	28	0	0	2	0	1
1	12	28	0	0	2	0	2
1	13	4	1	1	0	0	1
1	13	4	1	1	0	0	2
1	13	4	1	1	1	0	1
1	13	4	1	1	1	0	2
1	13	4	1	1	2	0	1
1	13	4	1	1	2	0	2
1	13	4	1	2	0	0	1
1	13	4	1	2	0	0	2
1	13	4	1	2	1	0	1
1	13	4	1	2	1	0	2
1	13	4	1	2	2	0	1
1	13	4	1	2	2	0	2
1	13	4	1	3	0	0	1
